event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,media_cost,currency,viewability
evt_a41f8e95,impression,2026-06-06 13:52:13+05:30,2026-06-06T20:46:03Z,adv_1576,cmp_1576_2,interstitial,tablet,DE,0.0104,USD,0.81
evt_a31f8d02,impression,2026-06-06 20:42:59+05:30,2026-06-06T14:50:43Z,adv_1611,cmp_1611_2,banner_728x90,desktop,SG,0.0048,USD,0.50
evt_9e1f8523,impression,2026-06-06 17:27:28+05:30,2026-06-06T05:10:38Z,adv_1548,cmp_1548_2,interstitial,desktop,,0.0112,USD,0.65
evt_9d1f8390,impression,2026-06-06 09:57:21+05:30,2026-06-08T00:28:42Z,adv_1590,cmp_1590_3,interstitial,tablet,GB,0.0009,USD,0.66
evt_a01f8849,impression,2026-06-06 21:44:15+05:30,2026-06-06T10:45:07Z,adv_1583,cmp_1583_1,native_feed,desktop,GB,0.0180,USD,0.85
evt_a01f8849,impression,2026-06-06 21:44:15+05:30,2026-06-06T10:45:07Z,adv_1583,cmp_1583_1,native_feed,desktop,GB,0.0180,USD,0.85
evt_9f1f86b6,impression,2026-06-06 00:56:16+05:30,2026-06-06T14:39:09Z,adv_1618,cmp_1618_3,banner_728x90,ctv,DE,0.0185,USD,0.93
evt_aa1f9807,impression,2026-06-06 16:49:42+05:30,2026-06-06T09:24:30Z,adv_1625,cmp_1625_2,native_feed,desktop,GB,0.0035,INR,0.43
evt_a91f9674,impression,2026-06-06 01:39:01+05:30,2026-06-07T11:48:57Z,adv_1569,cmp_1569_1,native_feed,tablet,AU,0.0139,USD,0.43
evt_1c1c79e6,impression,2026-06-06 00:24:34+05:30,2026-06-06T14:34:53Z,adv_1583,cmp_1583_2,native_feed,ctv,US,0.0056,USD,0.41
evt_1d1c7b79,impression,2026-06-06 16:43:42+05:30,2026-06-06T12:06:54Z,adv_1590,cmp_1590_3,native_feed,tablet,CA,0.0029,USD,0.78
evt_1a1c76c0,impression,2026-06-06 14:28:21+05:30,2026-06-06T16:03:42Z,adv_1590,cmp_1590_2,native_feed,mobile,GB,0.0199,USD,0.62
evt_1b1c7853,impression,2026-06-06 12:43:17+05:30,2026-06-06T02:49:33Z,adv_1576,cmp_1576_2,interstitial,desktop,SG,0.0075,USD,0.87
evt_201c8032,impression,2026-06-06 13:47:25+05:30,2026-06-06T15:57:46Z,adv_1618,cmp_1618_2,banner_300x250,mobile,IN,0.0030,USD,0.90
evt_211c81c5,impression,2026-06-06 12:21:00+05:30,2026-06-06T01:49:59Z,adv_1604,cmp_1604_2,interstitial,tablet,GB,0.0106,USD,0.98
evt_1e1c7d0c,impression,2026-06-06 02:08:03+05:30,2026-06-06T02:48:37Z,adv_1604,cmp_1604_3,interstitial,mobile,AU,0.0011,USD,0.42
evt_1f1c7e9f,impression,2026-06-06 03:24:50+05:30,2026-06-06T14:06:44Z,adv_1562,cmp_1562_2,native_feed,desktop,SG,0.0076,USD,0.61
evt_241c867e,click,2026-06-06 18:24:51+05:30,2026-06-06T17:13:36Z,adv_1583,cmp_1583_3,banner_300x250,desktop,unknown,0.0796,INR,0.76
evt_251c8811,impression,2026-06-06 23:39:21+05:30,2026-06-06T10:47:21Z,adv_1604,cmp_1604_2,preroll,desktop,IN,0.0126,INR,0.41
evt_ae241b81,impression,2026-06-06 11:35:19+05:30,2026-06-06T01:24:59Z,adv_1604,cmp_1604_2,banner_300x250,mobile,IN,0.0145,USD,0.69
evt_ad2419ee,impression,2026-06-06 08:11:25+05:30,2026-06-06T22:30:24Z,adv_1611,cmp_1611_3,native_feed,ctv,CA,0.0188,USD,0.62
evt_ac24185b,impression,2026-06-06 06:56:02+05:30,2026-06-06T10:38:20Z,adv_1576,cmp_1576_2,interstitial,ctv,CA,0.0057,INR,0.50
evt_ab2416c8,impression,2026-06-06 15:25:05+05:30,2026-06-06T18:27:08Z,adv_1604,cmp_1604_3,native_feed,tablet,,0.0139,USD,1.00
evt_b22421cd,impression,2026-06-06 11:13:16+05:30,2026-06-06T17:33:57Z,adv_1569,cmp_1569_2,native_feed,ctv,CA,0.0091,USD,0.84
evt_b124203a,impression,2026-06-06 22:36:22+05:30,2026-06-06T00:36:20Z,adv_1611,cmp_1611_3,banner_300x250,ctv,GB,0.0187,USD,0.70
evt_b0241ea7,click,2026-06-06 01:57:36+05:30,2026-06-06T00:15:12Z,adv_1562,cmp_1562_2,native_feed,mobile,SG,0.5683,USD,0.64
evt_af241d14,impression,2026-06-06 15:14:42+05:30,2026-06-06T06:03:18Z,adv_1569,cmp_1569_1,banner_300x250,tablet,IN,0.0087,USD,0.50
evt_a6240ee9,impression,2026-06-06 08:29:18+05:30,2026-06-06T12:28:04Z,adv_1590,cmp_1590_1,banner_300x250,tablet,AU,0.0136,USD,0.41
evt_a5240d56,impression,2026-06-06 05:28:39+05:30,2026-06-06T17:12:29Z,adv_1569,cmp_1569_3,banner_728x90,ctv,unknown,0.0104,INR,0.99
evt_a821d378,impression,2026-06-06 16:04:48+05:30,2026-06-08T18:30:01Z,adv_1604,cmp_1604_2,preroll,mobile,CA,0.0058,USD,0.96
evt_a921d50b,impression,2026-06-06 02:11:03+05:30,2026-06-06T21:54:22Z,adv_1611,cmp_1611_2,native_feed,mobile,CA,0.0137,INR,0.47
evt_aa21d69e,impression,2026-06-06 20:16:00+05:30,2026-06-08T18:55:40Z,adv_1590,cmp_1590_1,banner_300x250,desktop,US,0.0114,USD,0.56
evt_ab21d831,impression,2026-06-06 06:10:14+05:30,2026-06-06T18:45:24Z,adv_1576,cmp_1576_3,native_feed,ctv,,0.0100,INR,0.67
evt_ac21d9c4,click,2026-06-06 03:35:14+05:30,2026-06-06T21:41:55Z,adv_1562,cmp_1562_3,banner_300x250,desktop,CA,0.8698,USD,0.44
evt_ad21db57,impression,2026-06-06 16:14:43+05:30,2026-06-06T15:29:58Z,adv_1555,cmp_1555_2,native_feed,desktop,DE,0.0006,USD,0.65
evt_ae21dcea,impression,2026-06-06 05:50:33+05:30,2026-06-06T20:23:05Z,adv_1583,cmp_1583_2,banner_728x90,mobile,CA,0.0093,USD,0.77
evt_ae21dcea,impression,2026-06-06 05:50:33+05:30,2026-06-06T20:23:05Z,adv_1583,cmp_1583_2,banner_728x90,mobile,CA,0.0093,USD,0.77
evt_af21de7d,impression,2026-06-06 18:12:50+05:30,2026-06-06T01:45:13Z,adv_1569,cmp_1569_1,native_feed,tablet,CA,0.0029,USD,0.89
evt_a021c6e0,impression,2026-06-06 22:59:07+05:30,2026-06-06T13:43:25Z,adv_1618,cmp_1618_3,preroll,tablet,GB,0.0193,USD,0.68
evt_a121c873,impression,2026-06-06 18:29:49+05:30,2026-06-06T02:07:31Z,adv_1597,cmp_1597_1,interstitial,tablet,CA,0.0050,USD,0.80
evt_a610e0ac,click,2026-06-06 03:20:09+05:30,2026-06-06T23:12:10Z,adv_1562,cmp_1562_1,interstitial,desktop,CA,0.6861,USD,0.51
evt_a710e23f,click,2026-06-06 11:42:14+05:30,2026-06-06T04:27:50Z,adv_1611,cmp_1611_2,banner_728x90,ctv,SG,0.1401,USD,0.90
evt_a810e3d2,impression,2026-06-06 21:14:21+05:30,2026-06-06T17:54:46Z,adv_1583,cmp_1583_2,interstitial,desktop,GB,0.0152,USD,0.50
evt_a910e565,impression,2026-06-06 12:32:59+05:30,2026-06-07T19:00:44Z,adv_1597,cmp_1597_2,banner_300x250,tablet,DE,0.0047,INR,0.74
evt_a210da60,impression,2026-06-06 08:09:58+05:30,2026-06-06T16:09:32Z,adv_1618,cmp_1618_1,banner_728x90,desktop,unknown,0.0022,USD,0.75
evt_a310dbf3,impression,2026-06-06 07:05:16+05:30,2026-06-06T16:14:26Z,adv_1597,cmp_1597_1,native_feed,tablet,IN,0.0193,USD,0.83
evt_a310dbf3,impression,2026-06-06 07:05:16+05:30,2026-06-06T16:14:26Z,adv_1597,cmp_1597_1,native_feed,tablet,IN,0.0193,USD,0.83
evt_a410dd86,impression,2026-06-06 12:23:51+05:30,2026-06-06T01:34:00Z,adv_1590,cmp_1590_3,banner_728x90,ctv,unknown,0.0094,USD,0.88
evt_a510df19,impression,2026-06-06 06:42:52+05:30,2026-06-06T06:04:41Z,adv_1611,cmp_1611_2,banner_728x90,mobile,unknown,0.0121,INR,0.88
evt_ae10ed44,impression,2026-06-06 22:58:10+05:30,2026-06-06T08:49:16Z,adv_1569,cmp_1569_1,interstitial,ctv,AU,0.0194,USD,0.87
evt_af10eed7,impression,2026-06-06 01:02:03+05:30,2026-06-06T13:56:55Z,adv_1548,cmp_1548_3,banner_300x250,ctv,US,0.0012,USD,0.74
evt_ac1328b5,impression,2026-06-06 03:45:34+05:30,2026-06-06T10:13:05Z,adv_1569,cmp_1569_3,native_feed,tablet,SG,0.0020,USD,0.96
evt_ab132722,impression,2026-06-06 00:50:17+05:30,2026-06-06T04:36:57Z,adv_1618,cmp_1618_1,banner_728x90,ctv,SG,0.0081,INR,0.52
evt_aa13258f,impression,2026-06-06 04:50:49+05:30,2026-06-06T20:26:37Z,adv_1604,cmp_1604_2,banner_728x90,ctv,AU,0.0133,USD,0.93
evt_a91323fc,impression,2026-06-06 16:10:23+05:30,2026-06-06T22:00:41Z,adv_1625,cmp_1625_2,interstitial,tablet,US,0.0036,USD,0.73
evt_a8132269,impression,2026-06-06 03:47:36+05:30,2026-06-06T16:08:36Z,adv_1555,cmp_1555_3,preroll,mobile,,0.0065,USD,0.97
evt_a71320d6,impression,2026-06-06 19:47:45+05:30,2026-06-06T17:09:45Z,adv_1583,cmp_1583_3,banner_728x90,mobile,AU,0.0039,USD,0.57
evt_a6131f43,conversion,2026-06-06 22:55:34+05:30,2026-06-06T08:36:35Z,adv_1555,cmp_1555_1,native_feed,desktop,unknown,0.0000,USD,0.72
evt_a5131db0,impression,2026-06-06 00:07:31+05:30,2026-06-06T19:35:33Z,adv_1597,cmp_1597_2,banner_728x90,tablet,CA,0.0183,USD,0.43
evt_b413354d,impression,2026-06-06 07:02:17+05:30,2026-06-06T21:06:36Z,adv_1611,cmp_1611_2,banner_300x250,ctv,US,0.0133,USD,0.92
evt_b31333ba,impression,2026-06-06 13:31:27+05:30,2026-06-06T01:07:24Z,adv_1583,cmp_1583_1,preroll,desktop,US,0.0131,USD,0.70
evt_b21570be,impression,2026-06-06 15:56:25+05:30,2026-06-06T07:06:19Z,adv_1625,cmp_1625_1,banner_300x250,tablet,DE,0.0172,USD,0.90
evt_b3157251,impression,2026-06-06 10:55:21+05:30,2026-06-06T05:39:20Z,adv_1576,cmp_1576_1,interstitial,tablet,GB,0.0027,USD,0.84
evt_b0156d98,impression,2026-06-06 07:48:04+05:30,2026-06-06T23:19:29Z,adv_1618,cmp_1618_1,interstitial,mobile,CA,0.0145,USD,0.96
evt_b1156f2b,impression,2026-06-06 20:45:43+05:30,2026-06-06T15:23:00Z,adv_1590,cmp_1590_2,banner_300x250,tablet,US,0.0065,INR,0.63
evt_b615770a,impression,2026-06-06 07:09:27+05:30,2026-06-06T05:28:18Z,adv_1597,cmp_1597_1,preroll,ctv,US,0.0036,USD,0.54
evt_b715789d,impression,2026-06-06 21:58:49+05:30,2026-06-06T22:30:10Z,adv_1611,cmp_1611_3,preroll,desktop,,0.0002,USD,0.81
evt_b41573e4,impression,2026-06-06 06:45:30+05:30,2026-06-06T05:45:56Z,adv_1576,cmp_1576_3,banner_300x250,desktop,DE,0.0045,USD,0.75
evt_b5157577,impression,2026-06-06 05:38:46+05:30,2026-06-06T21:25:28Z,adv_1569,cmp_1569_3,banner_728x90,mobile,GB,0.0134,USD,0.47
evt_aa156426,impression,2026-06-06 06:10:35+05:30,2026-06-06T17:21:46Z,adv_1576,cmp_1576_2,banner_300x250,desktop,IN,0.0159,USD,0.45
evt_ab1565b9,impression,2026-06-06 13:59:38+05:30,2026-06-06T09:14:13Z,adv_1590,cmp_1590_1,banner_300x250,ctv,SG,0.0083,USD,0.53
evt_38188247,impression,2026-06-06 23:42:24+05:30,2026-06-06T19:56:06Z,adv_1597,cmp_1597_2,banner_300x250,tablet,GB,0.0180,USD,0.85
evt_371880b4,click,2026-06-06 17:51:38+05:30,2026-06-06T03:20:19Z,adv_1548,cmp_1548_1,banner_300x250,ctv,unknown,0.7123,USD,0.80
evt_3a18856d,impression,2026-06-06 14:08:21+05:30,2026-06-06T03:56:26Z,adv_1569,cmp_1569_2,preroll,desktop,CA,0.0117,INR,0.77
evt_391883da,click,2026-06-06 06:10:57+05:30,2026-06-06T01:22:52Z,adv_1590,cmp_1590_1,banner_728x90,desktop,IN,0.6850,USD,0.81
evt_34187bfb,impression,2026-06-06 10:21:31+05:30,2026-06-06T14:15:48Z,adv_1618,cmp_1618_1,banner_300x250,mobile,CA,0.0154,USD,0.82
evt_33187a68,impression,2026-06-06 05:15:16+05:30,2026-06-06T08:24:55Z,adv_1618,cmp_1618_1,banner_728x90,mobile,SG,0.0100,USD,0.66
evt_36187f21,click,2026-06-06 16:16:11+05:30,2026-06-06T16:36:01Z,adv_1583,cmp_1583_1,preroll,ctv,DE,0.4052,USD,0.51
evt_35187d8e,impression,2026-06-06 20:35:03+05:30,2026-06-06T07:00:30Z,adv_1625,cmp_1625_1,banner_728x90,desktop,US,0.0195,USD,0.98
evt_301875af,impression,2026-06-06 20:26:35+05:30,2026-06-06T15:07:03Z,adv_1548,cmp_1548_1,native_feed,ctv,IN,0.0090,INR,0.96
evt_2f18741c,impression,2026-06-06 00:48:38+05:30,2026-06-06T19:00:25Z,adv_1625,cmp_1625_1,interstitial,mobile,GB,0.0044,USD,0.57
evt_2e072968,impression,2026-06-06 11:05:32+05:30,2026-06-06T08:18:25Z,adv_1562,cmp_1562_2,interstitial,tablet,SG,0.0065,USD,0.70
evt_2f072afb,impression,2026-06-06 00:56:13+05:30,2026-06-06T19:18:02Z,adv_1597,cmp_1597_2,banner_728x90,mobile,CA,0.0142,INR,0.63
evt_30072c8e,impression,2026-06-06 09:55:56+05:30,2026-06-06T12:03:20Z,adv_1555,cmp_1555_2,banner_728x90,desktop,IN,0.0091,USD,0.75
evt_31072e21,impression,2026-06-06 02:48:08+05:30,2026-06-06T23:36:31Z,adv_1562,cmp_1562_3,banner_300x250,mobile,SG,0.0126,USD,0.88
evt_32072fb4,click,2026-06-06 10:43:35+05:30,2026-06-06T01:30:45Z,adv_1548,cmp_1548_3,banner_300x250,tablet,AU,0.8514,USD,0.44
evt_32072fb4,click,2026-06-06 10:43:35+05:30,2026-06-06T01:30:45Z,adv_1548,cmp_1548_3,banner_300x250,tablet,AU,0.8514,USD,0.44
evt_33073147,impression,2026-06-06 16:54:17+05:30,2026-06-06T18:24:17Z,adv_1583,cmp_1583_1,interstitial,ctv,CA,0.0155,USD,0.92
evt_340732da,click,2026-06-06 07:23:57+05:30,2026-06-06T05:46:11Z,adv_1548,cmp_1548_2,banner_300x250,ctv,AU,0.4096,USD,0.86
evt_3507346d,impression,2026-06-06 16:28:36+05:30,2026-06-06T04:47:14Z,adv_1625,cmp_1625_1,interstitial,mobile,DE,0.0055,USD,0.44
evt_26071cd0,impression,2026-06-06 03:52:48+05:30,2026-06-06T02:34:50Z,adv_1576,cmp_1576_2,native_feed,ctv,US,0.0147,USD,0.92
evt_27071e63,impression,2026-06-06 11:13:52+05:30,2026-06-06T12:29:24Z,adv_1548,cmp_1548_3,interstitial,ctv,US,0.0141,USD,0.94
evt_34097171,impression,2026-06-06 00:41:34+05:30,2026-06-07T10:04:33Z,adv_1597,cmp_1597_1,interstitial,desktop,CA,0.0125,USD,0.66
evt_33096fde,impression,2026-06-06 20:38:51+05:30,2026-06-06T11:52:04Z,adv_1611,cmp_1611_1,preroll,tablet,,0.0086,USD,0.87
evt_32096e4b,impression,2026-06-06 13:04:24+05:30,2026-06-06T19:03:40Z,adv_1590,cmp_1590_3,interstitial,ctv,AU,0.0009,INR,0.75
evt_31096cb8,impression,2026-06-06 04:45:32+05:30,2026-06-06T18:17:24Z,adv_1590,cmp_1590_3,interstitial,mobile,GB,0.0177,USD,0.93
evt_380977bd,impression,2026-06-06 22:52:07+05:30,2026-06-06T05:22:56Z,adv_1548,cmp_1548_1,interstitial,desktop,AU,0.0018,USD,0.75
evt_3709762a,impression,2026-06-06 20:47:33+05:30,2026-06-06T06:27:55Z,adv_1611,cmp_1611_1,banner_728x90,tablet,US,0.0166,USD,0.56
evt_36097497,impression,2026-06-06 04:17:54+05:30,2026-06-06T07:18:52Z,adv_1576,cmp_1576_1,banner_728x90,ctv,IN,0.0049,USD,0.43
evt_35097304,impression,2026-06-06 04:55:36+05:30,2026-06-06T03:26:46Z,adv_1590,cmp_1590_3,preroll,desktop,IN,0.0058,INR,0.41
evt_2c0964d9,impression,2026-06-06 12:21:51+05:30,2026-06-06T03:45:25Z,adv_1625,cmp_1625_2,banner_728x90,tablet,SG,-0.0021,USD,0.70
evt_2b096346,conversion,2026-06-06 13:51:41+05:30,2026-06-06T13:07:15Z,adv_1590,cmp_1590_1,interstitial,desktop,,0.0000,USD,0.91
evt_3a0bb97a,impression,2026-06-06 05:44:09+05:30,2026-06-06T10:57:25Z,adv_1618,cmp_1618_2,native_feed,tablet,,0.0119,USD,0.95
evt_3b0bbb0d,impression,2026-06-06 15:51:27+05:30,2026-06-07T17:04:36Z,adv_1611,cmp_1611_3,interstitial,ctv,unknown,0.0146,USD,0.60
evt_380bb654,impression,2026-06-06 04:41:07+05:30,2026-06-06T18:26:48Z,adv_1548,cmp_1548_3,interstitial,desktop,CA,0.0060,USD,0.99
evt_390bb7e7,impression,2026-06-06 03:05:57+05:30,2026-06-06T15:30:27Z,adv_1611,cmp_1611_3,banner_300x250,ctv,DE,0.0092,USD,0.63
evt_360bb32e,impression,2026-06-06 01:18:47+05:30,2026-06-06T00:16:41Z,adv_1548,cmp_1548_3,interstitial,tablet,IN,0.0115,USD,0.56
evt_370bb4c1,impression,2026-06-06 15:22:18+05:30,2026-06-06T20:24:39Z,adv_1625,cmp_1625_3,banner_300x250,desktop,DE,0.0148,USD,0.63
evt_340bb008,impression,2026-06-06 17:31:46+05:30,2026-06-06T10:46:10Z,adv_1576,cmp_1576_3,banner_300x250,desktop,SG,0.0120,USD,0.75
evt_350bb19b,conversion,2026-06-06 21:09:27+05:30,2026-06-07T03:04:26Z,adv_1611,cmp_1611_1,banner_728x90,desktop,CA,0.0000,USD,0.93
evt_320bace2,impression,2026-06-06 05:00:02+05:30,2026-06-06T07:19:07Z,adv_1597,cmp_1597_3,preroll,mobile,,0.0040,USD,0.82
evt_330bae75,click,2026-06-06 08:53:27+05:30,2026-06-08T08:49:42Z,adv_1604,cmp_1604_2,banner_728x90,ctv,IN,0.1955,USD,0.81
evt_a00e98a3,impression,2026-06-06 11:46:14+05:30,2026-06-06T23:16:42Z,adv_1597,cmp_1597_1,banner_300x250,desktop,unknown,0.0095,USD,0.81
evt_9f0e9710,impression,2026-06-06 03:42:40+05:30,2026-06-06T04:24:50Z,adv_1576,cmp_1576_3,preroll,mobile,AU,0.0184,USD,0.98
evt_a20e9bc9,impression,2026-06-06 08:46:08+05:30,2026-06-06T20:14:57Z,adv_1604,cmp_1604_2,native_feed,tablet,DE,0.0135,USD,0.78
evt_a10e9a36,impression,2026-06-06 12:30:01+05:30,2026-06-06T19:32:49Z,adv_1590,cmp_1590_3,native_feed,tablet,GB,0.0161,USD,0.71
evt_a40e9eef,impression,2026-06-06 21:00:45+05:30,2026-06-06T20:13:59Z,adv_1576,cmp_1576_3,preroll,desktop,unknown,0.0090,USD,0.66
evt_a30e9d5c,impression,2026-06-06 21:04:22+05:30,2026-06-06T17:47:12Z,adv_1618,cmp_1618_3,interstitial,ctv,IN,0.0033,USD,0.73
evt_a60ea215,impression,2026-06-06 14:13:39+05:30,2026-06-06T02:19:26Z,adv_1569,cmp_1569_1,native_feed,mobile,IN,0.0155,USD,0.96
evt_a50ea082,impression,2026-06-06 22:29:54+05:30,2026-06-06T06:15:03Z,adv_1611,cmp_1611_3,preroll,mobile,CA,0.0068,USD,0.53
evt_a80ea53b,impression,2026-06-06 22:52:38+05:30,2026-06-06T00:20:08Z,adv_1618,cmp_1618_2,banner_300x250,ctv,GB,0.0110,USD,0.46
evt_a70ea3a8,click,2026-06-06 01:26:48+05:30,2026-06-06T13:05:03Z,adv_1611,cmp_1611_2,native_feed,desktop,IN,0.6873,INR,0.94
evt_35fca8a4,impression,2026-06-06 13:54:20+05:30,2026-06-06T02:57:54Z,adv_1618,cmp_1618_2,banner_728x90,ctv,SG,0.0139,USD,0.61
evt_36fcaa37,impression,2026-06-06 18:22:15+05:30,2026-06-06T09:49:45Z,adv_1562,cmp_1562_2,native_feed,tablet,SG,0.0133,USD,0.67
evt_37fcabca,impression,2026-06-06 17:02:27+05:30,2026-06-06T16:39:09Z,adv_1625,cmp_1625_2,preroll,mobile,,0.0062,USD,0.55
evt_38fcad5d,impression,2026-06-06 01:36:25+05:30,2026-06-06T15:17:55Z,adv_1618,cmp_1618_3,native_feed,desktop,,0.0028,USD,0.84
evt_31fca258,impression,2026-06-06 07:47:26+05:30,2026-06-06T07:24:16Z,adv_1597,cmp_1597_2,banner_728x90,mobile,SG,0.0063,INR,0.75
evt_32fca3eb,impression,2026-06-06 13:02:10+05:30,2026-06-06T10:32:04Z,adv_1576,cmp_1576_3,interstitial,mobile,,0.0089,USD,0.48
evt_33fca57e,impression,2026-06-06 20:36:46+05:30,2026-06-06T14:40:00Z,adv_1604,cmp_1604_1,banner_300x250,tablet,US,0.0089,USD,0.46
evt_34fca711,impression,2026-06-06 04:25:08+05:30,2026-06-06T11:40:06Z,adv_1597,cmp_1597_1,native_feed,tablet,AU,0.0094,USD,0.59
evt_2dfc9c0c,impression,2026-06-06 09:54:25+05:30,2026-06-06T01:12:56Z,adv_1604,cmp_1604_1,native_feed,mobile,AU,0.0080,USD,0.58
evt_2efc9d9f,impression,2026-06-06 10:11:31+05:30,2026-06-07T03:25:18Z,adv_1611,cmp_1611_2,banner_300x250,mobile,CA,0.0076,USD,0.77
evt_2efc9d9f,impression,2026-06-06 10:11:31+05:30,2026-06-07T03:25:18Z,adv_1611,cmp_1611_2,banner_300x250,mobile,CA,0.0076,USD,0.77
evt_bbffba2d,impression,2026-06-06 22:33:06+05:30,2026-06-06T10:58:00Z,adv_1597,cmp_1597_3,banner_728x90,tablet,AU,0.0013,USD,0.91
evt_baffb89a,impression,2026-06-06 15:55:40+05:30,2026-06-06T02:46:12Z,adv_1618,cmp_1618_1,preroll,tablet,,0.0091,USD,0.64
evt_b9ffb707,impression,2026-06-06 10:27:34+05:30,2026-06-06T20:19:55Z,adv_1604,cmp_1604_3,interstitial,mobile,unknown,0.0067,USD,0.55
evt_b8ffb574,impression,2026-06-06 19:36:50+05:30,2026-06-06T02:40:40Z,adv_1618,cmp_1618_3,interstitial,tablet,DE,0.0009,USD,0.94
evt_b7ffb3e1,click,2026-06-06 22:44:47+05:30,2026-06-06T01:57:26Z,adv_1618,cmp_1618_3,preroll,tablet,US,0.8257,USD,0.49
evt_b6ffb24e,impression,2026-06-06 16:47:36+05:30,2026-06-06T06:30:21Z,adv_1569,cmp_1569_3,banner_300x250,ctv,GB,0.0132,USD,0.64
evt_b5ffb0bb,impression,2026-06-06 13:29:28+05:30,2026-06-06T00:17:17Z,adv_1555,cmp_1555_1,banner_728x90,ctv,US,0.0029,USD,0.54
evt_b4ffaf28,impression,2026-06-06 07:43:53+05:30,2026-06-06T00:00:07Z,adv_1562,cmp_1562_2,interstitial,ctv,,0.0182,USD,0.71
evt_b3ffad95,impression,2026-06-06 19:51:32+05:30,2026-06-06T06:54:41Z,adv_968,cmp_968_x,banner_728x90,mobile,GB,0.0076,USD,0.49
evt_b2ffac02,click,2026-06-06 09:50:28+05:30,2026-06-06T14:56:10Z,adv_1562,cmp_1562_1,native_feed,mobile,unknown,0.2471,USD,0.60
evt_24a846d7,impression,2026-06-06 09:02:12+05:30,2026-06-08T07:10:43Z,adv_1625,cmp_1625_2,native_feed,mobile,CA,0.0124,USD,0.64
evt_23a84544,impression,2026-06-06 08:04:42+05:30,2026-06-06T03:25:15Z,adv_1618,cmp_1618_3,banner_728x90,mobile,GB,0.0180,USD,0.49
evt_26a849fd,impression,2026-06-06 21:07:32+05:30,2026-06-06T01:23:20Z,adv_1597,cmp_1597_1,native_feed,tablet,AU,0.0170,INR,0.75
evt_25a8486a,impression,2026-06-06 03:49:07+05:30,2026-06-06T15:48:10Z,adv_1618,cmp_1618_2,preroll,desktop,US,0.0139,USD,0.44
evt_20a8408b,impression,2026-06-06 15:05:42+05:30,2026-06-06T12:51:02Z,adv_1583,cmp_1583_2,preroll,tablet,US,0.0081,USD,0.68
evt_1fa83ef8,impression,2026-06-06 01:29:35+05:30,2026-06-06T19:16:35Z,adv_1604,cmp_1604_3,banner_728x90,tablet,SG,0.0138,USD,0.68
evt_22a843b1,click,2026-06-06 02:02:24+05:30,2026-06-06T11:05:26Z,adv_1569,cmp_1569_3,interstitial,desktop,DE,0.7042,USD,0.76
evt_21a8421e,impression,2026-06-06 19:56:15+05:30,2026-06-06T10:32:58Z,adv_1562,cmp_1562_2,banner_300x250,desktop,IN,0.0037,USD,0.66
evt_1ca83a3f,impression,2026-06-06 14:49:47+05:30,2026-06-06T18:13:06Z,adv_1548,cmp_1548_2,native_feed,ctv,US,0.0094,USD,0.46
evt_1ba838ac,impression,2026-06-06 17:15:21+05:30,2026-06-06T09:58:23Z,adv_1548,cmp_1548_1,banner_300x250,mobile,US,0.0104,USD,0.46
evt_1ea5fece,impression,2026-06-06 06:46:50+05:30,2026-06-06T21:14:01Z,adv_1625,cmp_1625_2,interstitial,mobile,DE,0.0019,USD,0.46
evt_1fa60061,impression,2026-06-06 15:15:37+05:30,2026-06-06T16:40:44Z,adv_1604,cmp_1604_1,banner_728x90,tablet,CA,0.0179,USD,0.66
evt_1ca5fba8,impression,2026-06-06 01:18:54+05:30,2026-06-06T01:10:29Z,adv_1590,cmp_1590_1,preroll,mobile,SG,0.0014,USD,0.63
evt_1da5fd3b,impression,2026-06-06 04:38:17+05:30,2026-06-06T23:09:36Z,adv_1625,cmp_1625_1,interstitial,tablet,DE,0.0143,USD,0.46
evt_22a6051a,impression,2026-06-06 00:47:20+05:30,2026-06-08T12:21:15Z,adv_1569,cmp_1569_1,preroll,ctv,CA,0.0193,USD,0.60
evt_23a606ad,impression,2026-06-06 07:46:44+05:30,2026-06-06T00:55:28Z,adv_1548,cmp_1548_3,banner_300x250,mobile,AU,0.0160,USD,0.78
evt_20a601f4,impression,2026-06-06 11:36:33+05:30,2026-06-06T19:31:18Z,adv_1583,cmp_1583_3,banner_728x90,tablet,CA,0.0036,USD,0.75
evt_21a60387,impression,2026-06-06 01:53:27+05:30,2026-06-06T00:32:03Z,adv_1590,cmp_1590_2,native_feed,desktop,US,0.0186,USD,0.55
evt_16a5f236,impression,2026-06-06 09:31:08+05:30,2026-06-06T17:07:54Z,adv_1618,cmp_1618_3,banner_300x250,desktop,DE,0.0175,USD,0.62
evt_17a5f3c9,impression,2026-06-06 21:28:54+05:30,2026-06-06T03:29:44Z,adv_1576,cmp_1576_1,interstitial,mobile,unknown,0.0004,USD,0.48
evt_98a2ed45,impression,2026-06-06 02:34:20+05:30,2026-06-06T04:57:43Z,adv_1548,cmp_1548_1,banner_728x90,mobile,GB,0.0102,USD,0.68
evt_97a2ebb2,impression,2026-06-06 01:10:07+05:30,2026-06-06T13:31:34Z,adv_1604,cmp_1604_3,banner_728x90,mobile,GB,0.0066,USD,0.95
evt_96a2ea1f,impression,2026-06-06 22:33:05+05:30,2026-06-08T17:22:16Z,adv_1604,cmp_1604_2,preroll,ctv,IN,0.0030,USD,0.97
