event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,spend,currency
evt_69597e58,impression,2026-06-02T00:43:08Z,2026-06-02T14:09:01Z,adv_1611,cmp_1611_2,preroll,ctv,IN,0.0107,USD
evt_68597cc5,impression,2026-06-02T09:27:30Z,2026-06-02T19:09:07Z,adv_1604,cmp_1604_1,native_feed,tablet,IN,0.0064,USD
evt_67597b32,click,2026-06-02T23:48:29Z,2026-06-02T22:09:14Z,adv_1583,cmp_1583_1,native_feed,desktop,DE,0.8397,USD
evt_5e52b142,click,2026-06-02T08:16:48Z,2026-06-02T21:26:25Z,adv_1562,cmp_1562_1,interstitial,desktop,IN,0.7639,USD
evt_5f52b2d5,impression,2026-06-02T11:50:57Z,2026-06-02T18:03:58Z,adv_1555,cmp_1555_3,banner_728x90,desktop,,0.0105,USD
evt_5c52ae1c,impression,2026-06-02T17:12:05Z,2026-06-02T14:42:03Z,adv_1576,cmp_1576_1,native_feed,tablet,unknown,0.0023,USD
evt_5d52afaf,impression,2026-06-02T16:14:10Z,2026-06-02T09:48:06Z,adv_1569,cmp_1569_3,interstitial,ctv,US,0.0190,USD
evt_5a52aaf6,impression,2026-06-02T11:10:07Z,2026-06-02T21:31:20Z,adv_1548,cmp_1548_1,preroll,mobile,SG,0.0091,USD
evt_5b52ac89,click,2026-06-02T05:27:11Z,2026-06-02T13:47:51Z,adv_1548,cmp_1548_2,native_feed,tablet,GB,0.2927,USD
evt_5852a7d0,impression,2026-06-02T22:24:59Z,2026-06-02T16:43:51Z,adv_1548,cmp_1548_3,interstitial,tablet,,0.0069,USD
evt_5952a963,impression,2026-06-02T21:25:31Z,2026-06-02T11:57:22Z,adv_1562,cmp_1562_2,banner_300x250,ctv,DE,0.0116,USD
evt_6652bdda,impression,2026-06-02T15:02:47Z,2026-06-02T11:11:09Z,adv_1555,cmp_1555_2,banner_728x90,tablet,AU,0.0006,USD
evt_6752bf6d,impression,2026-06-02T15:52:32Z,2026-06-02T13:04:05Z,adv_1583,cmp_1583_3,preroll,desktop,CA,0.0003,USD
evt_6454f94b,impression,2026-06-02T05:24:50Z,2026-06-02T04:56:37Z,adv_1625,cmp_1625_2,banner_300x250,tablet,AU,0.0122,USD
evt_6354f7b8,impression,2026-06-02T09:34:06Z,2026-06-02T10:09:10Z,adv_1625,cmp_1625_1,banner_728x90,tablet,AU,0.0097,INR
evt_6654fc71,impression,2026-06-02T17:13:35Z,2026-06-04T20:40:20Z,adv_1604,cmp_1604_3,native_feed,mobile,CA,0.0151,USD
evt_6554fade,impression,2026-06-02T19:34:34Z,2026-06-02T00:46:08Z,adv_1576,cmp_1576_3,banner_300x250,desktop,US,0.0127,INR
evt_6854ff97,impression,2026-06-02T06:05:48Z,2026-06-02T16:14:16Z,adv_1576,cmp_1576_2,interstitial,desktop,IN,0.0025,USD
evt_6754fe04,impression,2026-06-02T18:44:11Z,2026-06-02T14:38:53Z,adv_1618,cmp_1618_1,banner_728x90,ctv,,0.0054,INR
evt_6a5502bd,impression,2026-06-02T23:28:55Z,2026-06-02T02:09:43Z,adv_1569,cmp_1569_2,native_feed,tablet,AU,0.0065,USD
evt_6955012a,impression,2026-06-02T06:50:09Z,2026-06-02T00:53:27Z,adv_1618,cmp_1618_3,native_feed,ctv,,0.0196,USD
evt_5c54ecb3,impression,2026-06-02T12:18:06Z,2026-06-02T12:58:10Z,adv_1576,cmp_1576_2,banner_300x250,ctv,SG,0.0023,USD
evt_5b54eb20,impression,2026-06-02T08:21:09Z,2026-06-02T18:59:04Z,adv_1562,cmp_1562_1,native_feed,ctv,AU,0.0075,USD
evt_d24d57b0,impression,2026-06-02T07:42:47Z,2026-06-02T08:03:11Z,adv_1548,cmp_1548_2,banner_728x90,tablet,US,0.0055,USD
evt_d34d5943,impression,2026-06-02T19:36:53Z,2026-06-02T10:01:55Z,adv_1590,cmp_1590_3,interstitial,mobile,,0.0135,USD
evt_d44d5ad6,impression,2026-06-02T05:07:21Z,2026-06-02T08:41:04Z,adv_1562,cmp_1562_2,native_feed,desktop,IN,0.0182,USD
evt_d54d5c69,click,2026-06-02T10:33:02Z,2026-06-02T02:18:37Z,adv_1604,cmp_1604_1,interstitial,desktop,unknown,0.3490,USD
evt_d64d5dfc,impression,2026-06-02T15:11:30Z,2026-06-02T12:28:18Z,adv_1569,cmp_1569_1,native_feed,desktop,GB,0.0059,USD
evt_d64d5dfc,impression,2026-06-02T15:11:30Z,2026-06-02T12:28:18Z,adv_1569,cmp_1569_1,native_feed,desktop,GB,0.0059,USD
evt_d74d5f8f,impression,2026-06-02T16:39:43Z,2026-06-02T02:00:51Z,adv_1583,cmp_1583_1,interstitial,desktop,,0.0198,USD
evt_d84d6122,impression,2026-06-02T00:36:52Z,2026-06-02T03:21:37Z,adv_1583,cmp_1583_3,banner_300x250,mobile,IN,0.0054,USD
evt_d94d62b5,click,2026-06-02T11:20:20Z,2026-06-04T22:03:06Z,adv_1604,cmp_1604_3,native_feed,tablet,GB,0.7883,INR
evt_da4d6448,impression,2026-06-02T20:49:50Z,2026-06-02T10:46:20Z,adv_1555,cmp_1555_1,native_feed,desktop,GB,0.0080,INR
evt_db4d65db,impression,2026-06-02T16:43:53Z,2026-06-02T18:50:21Z,adv_1562,cmp_1562_3,banner_728x90,tablet,SG,0.0068,USD
evt_d84f9fb9,impression,2026-06-02T18:09:52Z,2026-06-02T09:13:00Z,adv_1604,cmp_1604_1,native_feed,desktop,unknown,0.0039,USD
evt_d74f9e26,impression,2026-06-02T06:59:40Z,2026-06-02T14:15:34Z,adv_1590,cmp_1590_2,interstitial,ctv,,0.0098,USD
evt_d64f9c93,impression,2026-06-02T03:15:30Z,2026-06-02T05:16:59Z,adv_1583,cmp_1583_1,banner_300x250,desktop,DE,0.0114,USD
evt_d54f9b00,impression,2026-06-02T01:01:04Z,2026-06-02T01:34:49Z,adv_1590,cmp_1590_3,interstitial,mobile,unknown,0.0085,USD
evt_dc4fa605,impression,2026-06-02T07:50:28Z,2026-06-02T14:44:19Z,adv_1590,cmp_1590_1,preroll,tablet,GB,0.0105,USD
evt_db4fa472,impression,2026-06-02T05:12:04Z,2026-06-02T02:09:48Z,adv_1548,cmp_1548_1,native_feed,ctv,CA,0.0115,USD
evt_da4fa2df,click,2026-06-02T23:53:36Z,2026-06-02T17:50:52Z,adv_1569,cmp_1569_1,interstitial,tablet,CA,0.1735,USD
evt_d94fa14c,impression,2026-06-02T21:44:00Z,2026-06-02T09:59:25Z,adv_1569,cmp_1569_3,interstitial,tablet,DE,0.0124,USD
evt_e04fac51,impression,2026-06-02T11:05:46Z,2026-06-02T05:07:55Z,adv_1576,cmp_1576_1,banner_300x250,desktop,US,0.0171,USD
evt_df4faabe,impression,2026-06-02T22:36:20Z,2026-06-04T22:53:16Z,adv_1576,cmp_1576_1,banner_300x250,ctv,unknown,0.0083,USD
evt_e670096e,click,2026-06-02T02:43:36Z,2026-06-02T01:02:21Z,adv_918,cmp_918_x,banner_300x250,tablet,US,0.0766,USD
evt_e7700b01,impression,2026-06-02T20:20:27Z,2026-06-02T02:41:44Z,adv_1604,cmp_1604_2,interstitial,tablet,CA,0.0099,USD
evt_e4700648,impression,2026-06-02T08:23:31Z,2026-06-02T12:12:27Z,adv_1625,cmp_1625_2,preroll,tablet,unknown,0.0160,USD
evt_e57007db,impression,2026-06-02T09:44:59Z,2026-06-02T06:54:44Z,adv_1625,cmp_1625_3,banner_728x90,desktop,CA,0.0173,USD
evt_ea700fba,impression,2026-06-02T14:22:43Z,2026-06-02T02:54:35Z,adv_1569,cmp_1569_1,interstitial,mobile,IN,0.0111,USD
evt_eb70114d,impression,2026-06-02T12:05:32Z,2026-06-02T12:53:09Z,adv_1548,cmp_1548_1,native_feed,mobile,DE,0.0101,USD
evt_e8700c94,impression,2026-06-02T22:06:17Z,2026-06-02T22:24:22Z,adv_1548,cmp_1548_2,preroll,mobile,SG,0.0166,USD
evt_e9700e27,impression,2026-06-02T17:03:53Z,2026-06-02T03:17:42Z,adv_1611,cmp_1611_1,interstitial,mobile,CA,0.0009,USD
evt_de6ffcd6,impression,2026-06-02T22:59:38Z,2026-06-02T12:46:31Z,adv_1618,cmp_1618_2,native_feed,desktop,CA,0.0024,USD
evt_df6ffe69,click,2026-06-02T23:09:49Z,2026-06-02T13:26:22Z,adv_1569,cmp_1569_1,banner_300x250,desktop,GB,0.7403,USD
evt_ec725177,impression,2026-06-02T09:15:36Z,2026-06-02T01:40:28Z,adv_1576,cmp_1576_2,banner_728x90,mobile,CA,0.0161,USD
evt_eb724fe4,impression,2026-06-02T06:43:28Z,2026-06-02T08:30:20Z,adv_1569,cmp_1569_3,preroll,ctv,unknown,0.0147,USD
evt_ee72549d,click,2026-06-02T04:35:12Z,2026-06-02T18:42:05Z,adv_1555,cmp_1555_2,preroll,desktop,CA,0.7933,USD
evt_ed72530a,impression,2026-06-02T16:36:24Z,2026-06-02T16:06:00Z,adv_1611,cmp_1611_1,native_feed,ctv,AU,0.0044,USD
evt_e8724b2b,impression,2026-06-02T17:17:03Z,2026-06-02T04:07:35Z,adv_918,cmp_918_x,banner_728x90,mobile,,0.0178,USD
evt_e8724b2b,impression,2026-06-02T17:17:03Z,2026-06-02T04:07:35Z,adv_918,cmp_918_x,banner_728x90,mobile,,0.0178,USD
evt_e7724998,impression,2026-06-02T16:42:51Z,2026-06-02T14:35:34Z,adv_1590,cmp_1590_3,interstitial,mobile,,0.0092,USD
evt_e7724998,impression,2026-06-02T16:42:51Z,2026-06-02T14:35:34Z,adv_1590,cmp_1590_3,interstitial,mobile,,0.0092,USD
evt_ea724e51,impression,2026-06-02T20:49:01Z,2026-06-02T09:01:45Z,adv_1569,cmp_1569_3,banner_728x90,tablet,AU,0.0124,USD
evt_e9724cbe,impression,2026-06-02T20:08:58Z,2026-06-02T08:59:29Z,adv_1562,cmp_1562_1,preroll,desktop,DE,0.0121,USD
evt_e47244df,impression,2026-06-02T05:59:21Z,2026-06-02T03:06:54Z,adv_1576,cmp_1576_1,banner_728x90,mobile,DE,0.0159,USD
evt_e372434c,impression,2026-06-02T22:39:34Z,2026-06-02T08:34:56Z,adv_1597,cmp_1597_3,banner_728x90,desktop,US,0.0141,USD
evt_77c534bb,impression,2026-06-02T07:06:09Z,2026-06-02T23:36:07Z,adv_1576,cmp_1576_3,banner_728x90,ctv,DE,0.0076,USD
evt_76c53328,impression,2026-06-02T13:34:51Z,2026-06-02T03:46:25Z,adv_1604,cmp_1604_2,preroll,desktop,US,0.0143,USD
evt_79c537e1,click,2026-06-02T18:30:01Z,2026-06-02T15:49:12Z,adv_1590,cmp_1590_2,banner_728x90,tablet,IN,0.7037,USD
evt_78c5364e,impression,2026-06-02T06:43:03Z,2026-06-02T11:58:28Z,adv_1583,cmp_1583_1,banner_728x90,mobile,AU,0.0140,USD
evt_7bc53b07,impression,2026-06-02T09:10:08Z,2026-06-02T18:55:29Z,adv_1569,cmp_1569_2,banner_300x250,desktop,US,-0.0095,USD
evt_7ac53974,click,2026-06-02T06:47:16Z,2026-06-02T05:51:55Z,adv_1611,cmp_1611_3,interstitial,desktop,SG,0.2442,USD
evt_7dc53e2d,click,2026-06-02T10:37:14Z,2026-06-02T12:53:57Z,adv_1562,cmp_1562_1,banner_300x250,desktop,unknown,0.0140,USD
evt_7cc53c9a,impression,2026-06-02T18:34:38Z,2026-06-02T09:05:53Z,adv_1611,cmp_1611_3,banner_300x250,ctv,DE,0.0043,USD
evt_6fc52823,impression,2026-06-02T20:55:38Z,2026-06-02T02:53:51Z,adv_1555,cmp_1555_3,banner_300x250,desktop,DE,0.0057,INR
evt_6ec52690,impression,2026-06-02T05:06:00Z,2026-06-02T21:32:41Z,adv_1583,cmp_1583_1,banner_728x90,tablet,,0.0045,USD
evt_f1c22332,impression,2026-06-02T20:34:43Z,2026-06-02T00:43:21Z,adv_1576,cmp_1576_1,native_feed,ctv,CA,0.0192,USD
evt_f2c224c5,impression,2026-06-02T01:00:16Z,2026-06-02T15:01:23Z,adv_1583,cmp_1583_2,banner_728x90,desktop,CA,0.0107,INR
evt_efc2200c,click,2026-06-02T11:41:54Z,2026-06-02T17:57:48Z,adv_1576,cmp_1576_1,preroll,ctv,DE,0.1464,USD
evt_f0c2219f,impression,2026-06-02T14:56:49Z,2026-06-02T12:44:17Z,adv_1618,cmp_1618_1,interstitial,ctv,US,0.0098,USD
evt_edc21ce6,impression,2026-06-02T17:56:05Z,2026-06-02T05:15:43Z,adv_1604,cmp_1604_1,native_feed,ctv,,0.0035,USD
evt_eec21e79,impression,2026-06-02T11:43:49Z,2026-06-02T02:18:15Z,adv_1625,cmp_1625_2,native_feed,mobile,GB,0.0183,USD
evt_ebc219c0,impression,2026-06-02T22:41:17Z,2026-06-02T06:57:49Z,adv_1590,cmp_1590_1,preroll,mobile,SG,0.0109,USD
evt_ecc21b53,impression,2026-06-02T13:13:53Z,2026-06-02T18:50:21Z,adv_1611,cmp_1611_3,banner_728x90,mobile,IN,0.0136,USD
evt_f9c22fca,impression,2026-06-02T04:43:41Z,2026-06-02T22:25:50Z,adv_1576,cmp_1576_3,banner_300x250,mobile,CA,0.0168,INR
evt_fac2315d,impression,2026-06-02T08:54:27Z,2026-06-02T13:43:37Z,adv_1618,cmp_1618_3,preroll,tablet,US,0.0190,USD
evt_ebbfdb29,impression,2026-06-02T16:20:02Z,2026-06-02T02:12:51Z,adv_1590,cmp_1590_2,banner_300x250,desktop,DE,0.0083,USD
evt_eabfd996,impression,2026-06-02T22:14:22Z,2026-06-02T17:41:58Z,adv_1590,cmp_1590_1,interstitial,tablet,US,0.0094,USD
evt_e9bfd803,impression,2026-06-02T18:30:42Z,2026-06-02T00:05:15Z,adv_1590,cmp_1590_2,native_feed,tablet,,0.0163,INR
evt_e8bfd670,impression,2026-06-02T02:04:08Z,2026-06-02T02:34:54Z,adv_1548,cmp_1548_1,banner_300x250,ctv,IN,0.0078,USD
evt_efbfe175,impression,2026-06-02T23:10:25Z,2026-06-02T21:00:10Z,adv_1597,cmp_1597_1,interstitial,desktop,CA,0.0159,USD
evt_eebfdfe2,impression,2026-06-02T19:29:01Z,2026-06-02T09:58:58Z,adv_1562,cmp_1562_1,interstitial,tablet,IN,0.0027,INR
evt_edbfde4f,impression,2026-06-02T02:41:05Z,2026-06-02T04:16:30Z,adv_1590,cmp_1590_2,banner_728x90,desktop,GB,0.0108,USD
evt_ecbfdcbc,impression,2026-06-02T17:27:12Z,2026-06-02T11:57:24Z,adv_1576,cmp_1576_3,banner_300x250,tablet,CA,0.0005,USD
evt_f3bfe7c1,impression,2026-06-02T18:42:17Z,2026-06-02T09:04:22Z,adv_1555,cmp_1555_3,banner_300x250,tablet,GB,0.0053,USD
evt_f2bfe62e,impression,2026-06-02T20:07:26Z,2026-06-02T09:08:09Z,adv_1625,cmp_1625_3,interstitial,desktop,IN,0.0080,USD
evt_e5bd9320,impression,2026-06-02T20:32:06Z,2026-06-03T13:41:27Z,adv_1604,cmp_1604_3,banner_300x250,desktop,AU,0.0192,USD
evt_e6bd94b3,impression,2026-06-02T01:41:59Z,2026-06-02T09:00:55Z,adv_1548,cmp_1548_1,interstitial,desktop,DE,0.0148,USD
evt_e7bd9646,impression,2026-06-02T08:50:13Z,2026-06-02T18:06:08Z,adv_1555,cmp_1555_2,interstitial,tablet,CA,0.0154,USD
evt_e8bd97d9,impression,2026-06-02T00:47:18Z,2026-06-02T15:12:19Z,adv_1604,cmp_1604_1,native_feed,ctv,IN,0.0060,INR
evt_e9bd996c,impression,2026-06-02T13:18:01Z,2026-06-02T18:39:23Z,adv_1597,cmp_1597_2,preroll,mobile,GB,0.0043,USD
evt_eabd9aff,impression,2026-06-02T07:15:43Z,2026-06-02T07:25:03Z,adv_1618,cmp_1618_1,preroll,ctv,,0.0087,USD
evt_ebbd9c92,impression,2026-06-02T01:30:52Z,2026-06-02T17:11:15Z,adv_1569,cmp_1569_2,interstitial,tablet,GB,0.0137,USD
evt_ecbd9e25,impression,2026-06-02T02:56:44Z,2026-06-02T07:22:36Z,adv_1625,cmp_1625_2,banner_300x250,ctv,SG,0.0053,USD
evt_edbd9fb8,impression,2026-06-02T22:11:43Z,2026-06-02T09:35:27Z,adv_1625,cmp_1625_1,interstitial,mobile,,0.0058,USD
evt_eebda14b,impression,2026-06-02T11:21:49Z,2026-06-02T11:32:59Z,adv_1618,cmp_1618_2,banner_728x90,ctv,AU,0.0067,USD
evt_efceebff,impression,2026-06-02T11:09:40Z,2026-06-02T12:10:45Z,adv_1590,cmp_1590_2,banner_728x90,mobile,CA,0.0084,USD
evt_eeceea6c,impression,2026-06-02T06:43:17Z,2026-06-02T17:29:44Z,adv_1548,cmp_1548_3,banner_728x90,desktop,CA,0.0150,USD
evt_f1ceef25,impression,2026-06-02T03:50:59Z,2026-06-02T01:39:26Z,adv_1625,cmp_1625_1,interstitial,tablet,unknown,0.0113,USD
evt_f0ceed92,impression,2026-06-02T21:07:52Z,2026-06-02T18:28:35Z,adv_1555,cmp_1555_2,banner_300x250,ctv,CA,0.0037,USD
evt_ebcee5b3,impression,2026-06-02T01:52:19Z,2026-06-02T05:35:09Z,adv_1576,cmp_1576_1,banner_728x90,desktop,SG,0.0185,USD
evt_eacee420,impression,2026-06-02T20:55:19Z,2026-06-02T12:30:35Z,adv_1590,cmp_1590_3,interstitial,tablet,US,0.0196,USD
evt_edcee8d9,impression,2026-06-02T10:51:02Z,2026-06-02T13:40:00Z,adv_1625,cmp_1625_3,banner_300x250,mobile,SG,0.0186,USD
evt_eccee746,impression,2026-06-02T13:42:12Z,2026-06-02T23:01:41Z,adv_1604,cmp_1604_2,interstitial,mobile,IN,0.0134,USD
evt_f7cef897,impression,2026-06-02T13:30:14Z,2026-06-02T05:36:24Z,adv_1548,cmp_1548_3,interstitial,ctv,US,0.0138,USD
evt_f6cef704,impression,2026-06-02T01:25:59Z,2026-06-02T23:27:27Z,adv_1583,cmp_1583_1,banner_728x90,ctv,SG,0.0080,USD
evt_e9cca3f6,impression,2026-06-02T09:39:44Z,2026-06-02T23:20:47Z,adv_1569,cmp_1569_3,banner_728x90,ctv,CA,0.0085,USD
evt_eacca589,impression,2026-06-02T02:37:35Z,2026-06-02T05:56:25Z,adv_1562,cmp_1562_3,native_feed,ctv,SG,0.0151,USD
evt_e7cca0d0,impression,2026-06-02T13:25:19Z,2026-06-02T11:46:07Z,adv_1555,cmp_1555_2,banner_728x90,desktop,GB,0.0055,USD
evt_e8cca263,impression,2026-06-02T22:24:57Z,2026-06-02T16:32:44Z,adv_1597,cmp_1597_2,banner_728x90,ctv,DE,0.0082,USD
evt_edccaa42,impression,2026-06-02T23:50:35Z,2026-06-02T22:40:54Z,adv_1618,cmp_1618_1,banner_300x250,ctv,AU,0.0156,INR
evt_eeccabd5,impression,2026-06-02T16:26:01Z,2026-06-03T05:00:34Z,adv_1597,cmp_1597_2,banner_300x250,mobile,DE,0.0165,USD
evt_ebcca71c,impression,2026-06-02T23:00:46Z,2026-06-02T06:22:26Z,adv_1618,cmp_1618_2,banner_728x90,ctv,DE,0.0151,INR
evt_eccca8af,conversion,2026-06-02T23:34:56Z,2026-06-02T01:22:26Z,adv_1548,cmp_1548_3,native_feed,desktop,,0.0000,USD
evt_f1ccb08e,impression,2026-06-02T14:47:16Z,2026-06-02T06:31:05Z,adv_1590,cmp_1590_2,native_feed,mobile,IN,0.0064,INR
evt_f2ccb221,impression,2026-06-02T09:30:04Z,2026-06-02T12:24:25Z,adv_1625,cmp_1625_2,interstitial,mobile,GB,0.0074,USD
evt_83c9c4cd,impression,2026-06-02T10:20:09Z,2026-06-02T18:36:42Z,adv_1625,cmp_1625_3,banner_300x250,mobile,DE,0.0184,USD
evt_82c9c33a,impression,2026-06-02T05:04:23Z,2026-06-02T01:16:35Z,adv_1548,cmp_1548_2,native_feed,tablet,DE,0.0092,USD
evt_81c9c1a7,click,2026-06-02T22:47:11Z,2026-06-02T18:35:34Z,adv_1597,cmp_1597_2,banner_300x250,mobile,DE,0.7935,USD
evt_80c9c014,impression,2026-06-02T07:51:15Z,2026-06-02T19:23:46Z,adv_1618,cmp_1618_2,banner_300x250,desktop,IN,0.0199,USD
evt_7fc9be81,impression,2026-06-02T07:50:07Z,2026-06-02T03:10:21Z,adv_1597,cmp_1597_3,native_feed,mobile,,0.0080,USD
evt_7ec9bcee,impression,2026-06-02T05:14:57Z,2026-06-02T07:16:38Z,adv_1625,cmp_1625_1,banner_300x250,mobile,GB,0.0073,USD
evt_7dc9bb5b,impression,2026-06-02T10:35:30Z,2026-06-02T02:44:58Z,adv_1618,cmp_1618_3,banner_728x90,mobile,SG,0.0119,USD
evt_7cc9b9c8,click,2026-06-02T18:15:13Z,2026-06-03T08:24:04Z,adv_1590,cmp_1590_1,banner_728x90,desktop,AU,0.0642,USD
evt_7bc9b835,impression,2026-06-02T20:18:47Z,2026-06-02T04:54:58Z,adv_1611,cmp_1611_2,banner_728x90,desktop,SG,0.0103,USD
evt_7ac9b6a2,impression,2026-06-02T15:05:09Z,2026-06-02T22:02:09Z,adv_1597,cmp_1597_1,preroll,ctv,IN,0.0102,USD
evt_7dc77cc4,impression,2026-06-02T15:07:59Z,2026-06-02T06:10:18Z,adv_1576,cmp_1576_2,banner_728x90,ctv,IN,0.0156,USD
evt_7ec77e57,impression,2026-06-02T16:53:22Z,2026-06-02T17:41:41Z,adv_1576,cmp_1576_3,banner_728x90,tablet,AU,0.0013,USD
evt_7fc77fea,impression,2026-06-02T13:14:26Z,2026-06-02T05:45:52Z,adv_1590,cmp_1590_3,interstitial,tablet,SG,0.0074,USD
evt_80c7817d,impression,2026-06-02T09:45:19Z,2026-06-02T03:50:57Z,adv_1618,cmp_1618_3,interstitial,ctv,IN,0.0043,INR
evt_79c77678,impression,2026-06-02T23:50:15Z,2026-06-02T10:32:17Z,adv_1583,cmp_1583_2,banner_300x250,tablet,US,0.0026,USD
evt_7ac7780b,impression,2026-06-02T03:41:41Z,2026-06-02T18:59:55Z,adv_1562,cmp_1562_3,banner_300x250,tablet,GB,0.0175,USD
evt_7bc7799e,impression,2026-06-02T11:09:44Z,2026-06-02T10:41:46Z,adv_1562,cmp_1562_1,interstitial,mobile,unknown,0.0176,USD
evt_7cc77b31,impression,2026-06-02T22:29:45Z,2026-06-02T05:32:33Z,adv_918,cmp_918_x,native_feed,ctv,CA,0.0078,USD
evt_75c7702c,impression,2026-06-02T10:34:40Z,2026-06-02T07:49:35Z,adv_1625,cmp_1625_1,interstitial,desktop,GB,0.0031,USD
evt_76c771bf,impression,2026-06-02T17:10:27Z,2026-06-02T03:46:39Z,adv_1625,cmp_1625_1,banner_728x90,ctv,unknown,0.0130,USD
evt_67d8a343,impression,2026-06-02T21:55:07Z,2026-06-02T13:38:07Z,adv_1597,cmp_1597_2,preroll,desktop,SG,0.0070,USD
evt_66d8a1b0,impression,2026-06-02T20:42:39Z,2026-06-02T13:24:29Z,adv_1618,cmp_1618_3,native_feed,mobile,IN,0.0111,USD
evt_69d8a669,impression,2026-06-02T07:50:48Z,2026-06-02T13:37:43Z,adv_1597,cmp_1597_3,banner_300x250,ctv,SG,0.0020,USD
evt_68d8a4d6,impression,2026-06-02T13:41:22Z,2026-06-02T18:14:35Z,adv_1590,cmp_1590_1,banner_728x90,ctv,DE,0.0159,USD
evt_6bd8a98f,impression,2026-06-02T20:57:36Z,2026-06-03T23:17:48Z,adv_1611,cmp_1611_3,banner_728x90,ctv,unknown,0.0175,USD
evt_6ad8a7fc,impression,2026-06-02T05:25:25Z,2026-06-02T18:46:15Z,adv_1597,cmp_1597_1,interstitial,ctv,,0.0136,USD
evt_6dd8acb5,impression,2026-06-02T19:06:31Z,2026-06-02T21:07:11Z,adv_1562,cmp_1562_2,native_feed,desktop,unknown,0.0029,USD
evt_6cd8ab22,impression,2026-06-02T11:32:07Z,2026-06-02T23:40:58Z,adv_1569,cmp_1569_2,banner_300x250,mobile,SG,0.0011,USD
evt_6fd8afdb,impression,2026-06-02T21:03:32Z,2026-06-02T06:35:47Z,adv_1618,cmp_1618_1,interstitial,ctv,,0.0162,USD
evt_6ed8ae48,impression,2026-06-02T12:06:59Z,2026-06-02T16:24:33Z,adv_1597,cmp_1597_1,preroll,mobile,GB,0.0032,USD
evt_81d68d9a,impression,2026-06-02T17:58:30Z,2026-06-02T08:38:47Z,adv_1576,cmp_1576_1,banner_728x90,mobile,CA,0.0068,USD
evt_82d68f2d,impression,2026-06-02T05:08:16Z,2026-06-02T20:14:12Z,adv_1618,cmp_1618_1,banner_300x250,tablet,,0.0148,USD
evt_7fd68a74,impression,2026-06-02T15:09:23Z,2026-06-02T04:00:37Z,adv_968,cmp_968_x,native_feed,ctv,DE,0.0152,USD
evt_80d68c07,impression,2026-06-02T09:34:14Z,2026-06-02T12:46:35Z,adv_1576,cmp_1576_2,native_feed,desktop,SG,0.0089,USD
evt_7dd6874e,impression,2026-06-02T00:16:18Z,2026-06-02T21:58:15Z,adv_1569,cmp_1569_3,interstitial,desktop,DE,0.0001,USD
evt_7ed688e1,impression,2026-06-02T06:18:47Z,2026-06-02T10:18:16Z,adv_1618,cmp_1618_1,preroll,desktop,SG,0.0150,USD
evt_7bd68428,impression,2026-06-02T13:17:15Z,2026-06-02T17:12:04Z,adv_1625,cmp_1625_2,banner_728x90,mobile,GB,0.0139,USD
evt_7cd685bb,impression,2026-06-02T22:48:59Z,2026-06-02T05:21:22Z,adv_1611,cmp_1611_3,banner_728x90,mobile,unknown,0.0182,USD
evt_79d68102,impression,2026-06-02T00:06:33Z,2026-06-04T05:52:30Z,adv_1548,cmp_1548_2,banner_300x250,desktop,unknown,0.0026,USD
evt_7ad68295,impression,2026-06-02T13:10:39Z,2026-06-02T02:02:58Z,adv_1548,cmp_1548_1,banner_300x250,ctv,AU,0.0097,USD
evt_f7f09a10,impression,2026-06-02T17:35:22Z,2026-06-02T18:12:53Z,adv_1576,cmp_1576_3,native_feed,ctv,GB,0.0148,USD
evt_f8f09ba3,impression,2026-06-02T00:48:23Z,2026-06-02T13:42:06Z,adv_1576,cmp_1576_2,interstitial,ctv,SG,0.0199,USD
evt_f9f09d36,impression,2026-06-02T09:55:37Z,2026-06-02T08:42:37Z,adv_1597,cmp_1597_1,interstitial,mobile,DE,0.0068,USD
evt_faf09ec9,impression,2026-06-02T23:00:36Z,2026-06-02T07:05:31Z,adv_1604,cmp_1604_1,preroll,mobile,IN,0.0108,USD
evt_fbf0a05c,impression,2026-06-02T12:32:20Z,2026-06-02T17:32:13Z,adv_1562,cmp_1562_3,interstitial,mobile,AU,0.0035,USD
evt_fcf0a1ef,impression,2026-06-02T15:10:28Z,2026-06-02T12:04:07Z,adv_1583,cmp_1583_3,interstitial,ctv,IN,0.0072,USD
evt_fdf0a382,impression,2026-06-02T00:22:42Z,2026-06-02T22:30:26Z,adv_1611,cmp_1611_2,banner_728x90,ctv,GB,0.0087,USD
evt_fef0a515,impression,2026-06-02T06:04:22Z,2026-06-02T12:19:19Z,adv_1555,cmp_1555_3,preroll,tablet,unknown,0.0141,INR
evt_fff0a6a8,impression,2026-06-02T04:49:27Z,2026-06-02T02:34:07Z,adv_1555,cmp_1555_3,native_feed,mobile,,0.0132,USD
evt_f0a83b,click,2026-06-02T04:24:58Z,2026-06-02T16:30:35Z,adv_1611,cmp_1611_1,preroll,ctv,,0.2967,USD
evt_fdf2e219,impression,2026-06-02T03:27:43Z,2026-06-02T16:02:03Z,adv_1569,cmp_1569_1,native_feed,desktop,US,0.0143,INR
evt_fcf2e086,impression,2026-06-02T03:57:38Z,2026-06-02T19:33:17Z,adv_1618,cmp_1618_3,banner_300x250,mobile,AU,0.0190,USD
